Ontology ID	label	alternative label	Issues / Notes	CURRENT CURATOR (TEMP)		Reported	LinkML:class_name	CATEGORY (TEMP)	term tracker item	entity type	created	parent class ID	parent class label	Equivalence axiom	definition	definition source	alt definition	comment	example of usage	contributor	curation status	editor note	see also	skos:exactMatch	skos:broadMatch	skos:narrowMatch	skos:relatedMatch
GENEPIO:0100702	documentation data tag	documentation		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100701	dataset attribute bundle		A dataset attribute bundle which indicates the presence of documentation data.			Example Guidance: Use this tag to indicate additional data is available that provides information that is used to describe, explain or instruct regarding some attributes of an object, system or procedure.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion	https://en.wikipedia.org/wiki/Documentation used as a partial source for the "Example Guidance".		documentation data type|documentation attribute bundle			
GENEPIO:0100703	experimental parameters documentation tag	experimental parameters documentation		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100702	documentation data tag		A documentation data tag which indicates the presence of data that describes experimental parameters.			Example Guidance: Use this tag to indicate additional data is available that provides documentation describing parameters of the experiment.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			experimental parameters documentation data type			
GENEPIO:0100704	feed history documentation tag	feed history		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100702	documentation data tag		A documentation data tag which indicates the presence of data that describes feed history.			Example Guidance: Use this tag to indicate additional data is available that provides a history of food material given to meet nutritional requirements.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion	http://purl.obolibrary.org/obo/ENVO_02000047 used as a partial source for the "Example Guidance".		feed history data type			
GENEPIO:0100705	land use information documentation tag	land use information		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100702	documentation data tag		A documentation data tag which indicates the presence of data that describes land use information.			Example Guidance: Use this tag to indicate additional data is available that provides information describing human use of the land.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion	https://www.epa.gov/report-environment/land-use used as a partial source for the "Example Guidance".		land use information data type			
GENEPIO:0100706	therapeutic administration history documentation tag	therapeutic administration history		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100702	documentation data tag		A documentation data tag which indicates the presence of data that describes a history of therapeutic administration.			Example Guidance: Use this tag to indicate additional data is available that provides a history of therapeutics admnistered to a subject.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			therapeutic administration history documentation data type			
GENEPIO:0100707	chemical characterization data tag	chemical characterization		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100701	dataset attribute bundle		A dataset attribute bundle which indicates the presence of chemical characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from chemical properties.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			chemical characterization data type|chemical characterization attribute bundle			
GENEPIO:0100708	pH measurement characterization tag	pH measurement		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100707	chemical characterization data tag	'is about' some GENEPIO:0001736	A chemical characterization data tag which indicates the presence of data that describes a measurement of pH.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from the measurement of pH, where pH is a numeric scale used to specify the acidity or basicity (alkalinity) of an aqueous solution.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-5275-8866	requires discussion	http://purl.obolibrary.org/obo/GENEPIO_0001736 used as a partial source for the "Example Guidance".		pH measurement characterization data tag			
GENEPIO:0100709	dissolved oxygen measurement characterization tag	dissolved oxygen measurement	is about dissolved oxygen measurement	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100707	chemical characterization data tag		A chemical characterization data tag which indicates the presence of data that describes a measurement of dissolved oxygen.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from the amount of oxygen that is present in water.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion	https://www.epa.gov/national-aquatic-resource-surveys/indicators-dissolved-oxygen used as a partial source for the "Example Guidance".		dissolved oxygen measurement characterization data tag			
GENEPIO:0100710	nitrate measurement characterization tag	nitrate measurement	is about some NCIT:C161352	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100707	chemical characterization data tag		A chemical characterization data tag which indicates the presence of data that descibes a measurement of nitrate.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from the determination of the amount of nitrate present in a sample.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-5275-8866	requires discussion	http://purl.obolibrary.org/obo/NCIT:C161352 used as a partial source for the "Example Guidance".		nitrate measurement characterization data tag			
GENEPIO:0100711	nitrite measurement characterization tag	nitrite measurement	is about Nitrite Measurement	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100707	chemical characterization data tag		A chemical characterization data tag which indicates the presence of data that descibes a measurement of nitrite.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from the quantitative measurement of the amount of nitrite present in a sample.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-5275-8866	requires discussion	http://purl.obolibrary.org/obo/NCIT:C64810 used as a partial source for the "Example Guidance".		nitrite measurement characterization data tag			
GENEPIO:0100712	phosphorous measurement characterization tag	phosphorous measurement	is about phosphorus measurement	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100707	chemical characterization data tag		A chemical characterization data tag which indicates the presence of data that describes a measurement of phosphorus.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from the quantitative measurement of the amount of phosphorus present in a sample.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			phosphorous measurement characterization data tag			
GENEPIO:0100713	salinity measurement characterization tag	salinity measurement	is about salinity measurement	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100707	chemical characterization data tag		A chemical characterization data tag which indicates the presence of data that describes a measurement of salinity.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from the quantitative measurement of the amount of salt dissolved in a body of water.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			salinity measurement characterization data tag			
GENEPIO:0100714	microbiological characterization data tag	microbiological characterization		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100701	dataset attribute bundle		A dataset attribute bundle which indicates the presence of microbiological characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information based on microbiological properties.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			microbiological characterization data type|microbiological characterization attribute bundle			
GENEPIO:0100715	microbiological identification data tag	microbiological identification		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100714	microbiological characterization data tag		A microbiological characterization data tag which indicates the presence of microbiological identification data.			Example Guidance: Use this tag to indicate additional data is available that provides identification information from microbiological properties.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			microbiological identification data type|microbiological characterization attribute bundle			
GENEPIO:0100716	microbiological identification tag (Beckson Dickson BBL Crystal)	microbiological identification (Beckson Dickson BBL Crystal)		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100715	microbiological identification data tag		A microbiological characterization data tag which indicates the presence of microbiological identification data derived using the Beckson Dickson BBL Crystal identification system.			Example Guidance: Use this tag to indicate additional data is available that provides identification information from microbiology properties generated using Beckson Dickson BBL Crystal.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			microbiological identification data type (Beckson Dickson BBL Crystal)			
GENEPIO:0100717	microbiological identification tag (bioMérieux API)	microbiological identification (bioMérieux API)		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100715	microbiological identification data tag		A microbiological characterization data tag which indicates the presence of microbiological identification data dervied using the bioMérieux API identification system.			Example Guidance: Use this tag to indicate additional data is available that provides identification information from microbiology properties generated using bioMérieux API.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			microbiological identification data type (bioMérieux API)			
GENEPIO:0100718	microbiological identification tag (Biolog)	microbiological identification (Biolog)		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100715	microbiological identification data tag		A microbiological characterization data tag which indicates the presence of microbiological identification data derived using the Biolog identification system.			Example Guidance: Use this tag to indicate additional data is available that provides identification information from microbiology properties generated using Biolog.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			microbiological identification data type (Biolog)			
GENEPIO:0100719	microbiological identification tag (Fatty acid methyl esters (FAME))	microbiological identification (FAME)		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100715	microbiological identification data tag		A microbiological characterization data tag which indicates the presence of microbiological identification data derived using the Fatty acid methyl esters (FAME) identification system.			Example Guidance: Use this tag to indicate additional data is available that provides identification information from microbiology properties generated using FAME.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			microbiological identification data type (Fatty acid methyl esters)			
GENEPIO:0100720	microbiological identification tag (Sensititre)	microbiological identification (Sensititre)		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100715	microbiological identification data tag		A microbiological characterization data tag which indicates the presence of microbiological identification data derived using the Sensititre identification system.			Example Guidance: Use this tag to indicate additional data is available that provides identification information from microbiology properties generated using Sensititre.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			microbiological identification data type (Sensititre)			
GENEPIO:0100721	microbiological identification tag (ViTek)	microbiological identification (ViTek)		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100715	microbiological identification data tag		A microbiological characterization data tag which indicates the presence of microbiological identification data derived using the ViTek identification system.			Example Guidance: Use this tag to indicate additional data is available that provides identification information from microbiology properties generated using ViTek.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			microbiological identification data type (ViTek)			
GENEPIO:0100722	phage type identification tag	phage type		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100715	microbiological identification data tag		A microbiological characterization data tag which indicates the presence of microbiological identification data derived using phage type identification.			Example Guidance: Use this tag to indicate additional data is available that provides identification information from phage typing.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			phage type data type			
GENEPIO:0100723	serotype identification tag	serotype		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100715	microbiological identification data tag		A microbiological characterization data tag which indicates the presence of microbiological identification data derived using serotype identification.			Example Guidance: Use this tag to indicate additional data is available that provides identification information from serotyping, a subtyping test based on differences in microbial surfaces.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion	https://www.cdc.gov/salmonella/reportspubs/salmonella-atlas/serotyping-importance.html used as a partial source for the "Example Guidance".		serotype data type			
GENEPIO:0100724	phenotypic microbiological characterization data tag	phenotypic microbiological characterization		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100714	microbiological characterization data tag		A microbiological characterization data tag which indicates the presence of phenotypic microbiological characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from determining, analyzing, or predicting all or part of a microorganism's phenotype.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion	https://www.merriam-webster.com/dictionary/phenotyping used as a partial source for the "Example Guidance".		phenotypic microbiological characterization data type|phenotypic microbiological characterization attribute bundle			
GENEPIO:0100725	antimicrobial resistance (AMR) phenotypic testing characterization tag	AMR phenotypic testing		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100724	phenotypic microbiological characterization data tag		A phenotypic microbiological characterization data tag which indicates the presence of antimicrobial resistance (AMR) phenotypic testing characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides phenotypic characterization using AMR testing.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			antimicrobial resistance phenotypic testing data type|AMR phenotypic testing data type|AMR phenotypic testing tag			
GENEPIO:0100726	biolog phenotype microarray characterization tag	biolog phenotype microarray		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100724	phenotypic microbiological characterization data tag		A phenotypic microbiological characterization data tag which indicates the presence of biolog phenotype microarray characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides phenotypic characterization using biolog microarray technology.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			biolog phenotype microarray data type			
GENEPIO:0100727	microbiological quantification data tag	microbiological quantification		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100701	dataset attribute bundle		A dataset attribute bundle which indicates the presence of microbiological quantification data.			Example Guidance: Use this tag to indicate additional data is available that provides quantification information from microbiological properties.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			microbiological quantification data type|microbiological quantification attribute bundle			
GENEPIO:0100728	colony count microbiological quantification tag	colony count	is about Microbial Colony Count	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100727	microbiological quantification data tag		A microbiological quantification data tag which indicates the presence of colony count data.			Example Guidance: Use this tag to indicate additional data is available that provides quantification information from microbial colony counts.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-5275-8866	requires discussion			colony count data type			
GENEPIO:0100729	total coliform count microbiological quantification tag	total coliform count	is about total coliform count	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100728	colony count microbiological quantification tag		A colony count microbiological quantification data tag which indicates the presence of data that describes total colony count of coliforms.			Example Guidance: Use this tag to indicate additional data is available that provides quantification information from microbial total coliform counts.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			total coliform count data type			
GENEPIO:0100730	total fecal coliform count microbiological quantification tag	total fecal coliform count	is about total fecal coliform count	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100729	total coliform count microbiological quantification tag		A colony count microbiological quantification data tag that indicates the presence of data which describes total colony count of fecal coliforms.			Example Guidance: Use this tag to indicate additional data is available that provides quantification information from microbial total colony count of coliforms that generally originate in the intestines of warm-blooded animals.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			total fecal coliform count data type			
GENEPIO:0100731	infectivity assay tag	infectivity assay		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100727	microbiological quantification data tag		A microbiological quantification data tag which indicates the presence of infectivity assay data.			Example Guidance: Use this tag to indicate additional data is available that provides quantification information from infectivity assay(s).		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			infectivity assay data type			
GENEPIO:0100732	enzyme-linked immunosorbent assay (ELISA) toxin binding tag	ELISA toxin binding		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100727	microbiological quantification data tag		A microbiological quantification data tag which indicates the presence of data which describes enzyme-linked immunosorbent assay (ELISA) toxin binding.			Example Guidance: Use this tag to indicate additional data is available that provides quantification data from ELISA toxin binding assay(s).		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			ELISA toxin binding data type|enzyme-linked immunosorbent assay (ELISA) toxin binding data type			
GENEPIO:0100733	molecular characterization data tag	Molecular characterization		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100701	dataset attribute bundle		A dataset attribute bundle which indicates the presence of molecular characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from molecular properties.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			molecular characterization data type|microbiological quantification attribute bundle			
GENEPIO:0100734	16S rRNA Sanger sequencing characterization tag	16S rRNA Sanger sequencing		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100733	molecular characterization data tag		A molecular characterization data tag which indicates the presence of 16S rRNA Sanger sequencing characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from 16S rRNA Sanger sequencing.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			16S rRNA Sanger sequencing data type			
GENEPIO:0100735	polymerase chain reaction (PCR) marker detection characterization tag	PCR marker detection		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100733	molecular characterization data tag		A molecular characterization data tag which indicates the presence of polymerase chain reaction (PCR) marker detection characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from PCR marker detection.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			Polymerase chain reaction (PCR) marker detection data type|PCR marker detection data type			
GENEPIO:0100736	BOX-A1R-based repetitive extragenic palindromic (BOX) PCR fingerprint tag	BOX PCR fingerprint		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100735	polymerase chain reaction (PCR) marker detection characterization tag		A PCR marker detection characterization data tag which indicates the presence of BOX-A1R-based repetitive extragenic palindromic (BOX) PCR fingerprint data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from BOX PCR fingerprint assay(s).		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			BOX-A1R-based repetitive extragenic palindromic (BOX) PCR fingerprint data type|BOX PCR fingerprint tag			
GENEPIO:0100737	enterobacterial repetitive intergenic consensus (ERIC) PCR fingerprint tag	ERIC PCR fingerprint		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100735	polymerase chain reaction (PCR) marker detection characterization tag		A PCR marker detection characterization data tag which indicates the presence of enterobacterial repetitive intergenic consensus (ERIC) PCR fingerprint data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from ERCI PCR fingerprint assay(s).		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			enterobacterial repetitive intergenic consensus polymerase chain reaction fingerprint data type|ERIC PCR fingerprint data type|ERIC PCR fingerprint tag			
GENEPIO:0100738	plasmid type characterization data tag	plasmid type	multiple tags pointing off to "provenance" (inherited), "methods", "results", "plasmid types".	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100733	molecular characterization data tag		A molecular characterization data tag which indicates the presence of plasmid type characterization data.		contextual information pertaining to plasmid types and provenance.	Example Guidance: Use this tag to indicate additional data is available that provides characterization information from typing plasmids.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			plasmid type data type			
GENEPIO:0100739	ribotype characterization data tag	ribotype		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100733	molecular characterization data tag		A molecular characterization data tag which indicates the presence of ribotype characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from ribotyping, which involves the fingerprinting of genomic DNA restriction fragments that contain all or part of the genes coding for the 16S and 23S rRNA.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion	http://purl.obolibrary.org/obo/GENEPIO_0000063 used as a partial source for the "Example Guidance".		ribotype data type			
GENEPIO:0100740	molecular quantification data tag	molecular quantification		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100701	dataset attribute bundle		A dataset attribute bundle which indicates the presence of molecular quantification data.			Example Guidance: Use this tag to indicate additional data is available that provides quantification information from molecular properties.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			molecular quantification data type|molecular quantification attribute bundle			
GENEPIO:0100741	quantitative polymerase chain reaction (qPCR) marker organism quantification tag	qPCR marker organism quantification		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100740	molecular quantification data tag		A molecular quantification data tag which indicates the presence of quantitative polymerase chain reaction (qPCR) marker organism quantification data.			Example Guidance: Use this tag to indicate additional data is available that provides quantification information from qPCR marker organism assay(s).		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			quantitative polymerase chain reaction (qPCR) marker organism quantification data type|qPCR marker organism quantification tag|qPCR marker organism quantification data type			
GENEPIO:0100742	physical characterization data tag	physical characterization		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100701	dataset attribute bundle		A dataset attribute bundle which indicates the presence of physical characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides characterization information from physical properties.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			physical characterization data type|physical characterization attribute bundle			
GENEPIO:0100743	conductivity measurement characterization tag	conductivity measurement		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100742	physical characterization data tag		A physical characterization data tag which indicates the presence of data that describes conductivity measurement characterization.			Example Guidance: Use this tag to indicate additional data is available that provides physical characterization via measurement of conductivity, including the units of measurement.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			conductivity measurement data type			
GENEPIO:0100744	mollusc shell measurement characterization tag	mollusc shell measurement		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100742	physical characterization data tag		A physical characterization data tag which indicates the presence of data that describes a measurement of a mollusc shell.			Example Guidance: Use this tag to indicate additional data is available that provides a measurement of the mollusc shell, including the units of measurement.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			mollusc shell measurement data type			
GENEPIO:0100745	mollusc shell length tag	mollusc shell length		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100744	mollusc shell measurement characterization tag	is about' some OBA:1000039	A physical characterization data tag which indicates the presence of data that describes the length of a mollusc shell.			Example Guidance: Use this tag to indicate additional data is available that provides the length of the mollusc shell, including the units of measurement.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			mollusc shell length data type			
GENEPIO:0100746	matter compostion characterization tag	matter compostion		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100742	physical characterization data tag		A physical characterization data tag which indicates the presence of matter compostion characterization data.			Example Guidance: Use this tag to indicate additional data is available that provides the composition of the mass of something.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			matter compostion data type			
GENEPIO:0100747	dry matter composition tag	dry matter composition		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100746	matter compostion characterization tag		A matter composition characterization data tag which indicates the presence of data that describes dry matter composition.			Example Guidance: Use this tag to indicate additional data is available that provides the composition of the mass of something when water is completely removed.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			dry matter composition data type			
GENEPIO:0100748	organic matter composition tag	organic matter composition		Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100746	matter compostion characterization tag		A matter composition characterization data tag which indicates the presence of data that describes organic matter composition.			Example Guidance: Use this tag to indicate additional data is available that provides the composition of the mass of something comprised of organic compounds.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135	requires discussion			organic matter composition data type			
GENEPIO:0100749	turbidity measurement tag	turbidity measurement	is about Turbidity Measurement	Rhiannon		FALSE		ICE > data item > dataset attribute bundle		Class	2023-05-18T19:08:34.869Z	GENEPIO:0100742	physical characterization data tag		A physical characterization data tag which indicates the presence of data that describes turbidity measurement.			Example Guidance: Use this tag to indicate additional data is available that provides the determination of the sample opacity, including the units of measurement.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-5275-8866	requires discussion	http://purl.obolibrary.org/obo/NCIT_C74723 used as a partial source for the "Example Guidance".		turbidity measurement data type			
